"","Course Code","Course Name","Course Description","Credit Amount","Antirequisite","Corequisite","Prerequisite","Breadth Category","Quantitative Requirement","Writing Requirement"
"77","CMPT 469","Special Topics in Computer Graphics","Current topics in computer graphics depending on faculty and student interest.",3,"","","Prerequisite: CMPT 361 with a minimum grade of C-.","",FALSE,FALSE
"78","CMPT 470","Web-based Information Systems","This course examines: two-tier/multi-tier client/server architectures; the architecture of a Web-based information system; web servers/browser; programming/scripting tools for clients and servers; database access; transport of programming objects; messaging systems; security; and applications (such as e-commerce and on-line learning).",3,"","","Prerequisite: (CMPT 275 or CMPT 276) and CMPT 354, with a minimum grade of C-.","",FALSE,FALSE
"79","CMPT 471","Networking II","This course covers the fundamentals of higher level network functionality such as remote procedure/object calls, name/address resolution, network file systems, network security and high speed connectivity/bridging/switching.",3,"","","Prerequisite: CMPT 300 and 371, with a minimum grade of C-.","",FALSE,FALSE
"80","CMPT 473","Software Testing, Reliability and Security","Methods for software quality assurance focusing on reliability and security. Test coverage and test data adequacy including combinatorial testing. MC/DC testing, and mutation testing. Security engineering techniques for vulnerability discovery and mitigation including fuzz testing. Testing techniques will be applied to the assessment of external open source software.",3,"","","Prerequisite: (CMPT 275 or CMPT 276) with a minimum grade of C- and 15 upper division CMPT units.","",FALSE,FALSE
"81","CMPT 474","Web Systems Architecture","Web service based systems are fundamentally different from traditional software systems. The conceptual and methodological differences between a standard software development process and the development of a web service based information system. The technology involved during the construction of their own web service based application in an extensive project.",3,"","","Prerequisite: CMPT 371 with a minimum grade of C-.","",FALSE,FALSE
"82","CMPT 475","Requirements Engineering","Software succeeds when it is well-matched to its intended purpose. Requirements engineering is the process of discovering that purpose by making requirements explicit and documenting them in a form amenable to analysis, reasoning, and validation, establishing the key attributes of a system prior to its construction. Students will learn methodical approaches to requirements analysis and design specification in early systems development phases, along with best practices and common principles to cope with notoriously changing requirements. Recommended: Co-op experience.",3,"","","Prerequisite: CMPT 275 or CMPT 276, (MACM 201 or CMPT 210) , all with a minimum grade of C- and 15 units of upper division courses.","",FALSE,FALSE
"83","CMPT 477","Introduction to Formal Verification","Introduces, at an accessible level, a formal framework for symbolic model checking, one of the most important verification methods. The techniques are illustrated with examples of verification of reactive systems and communication protocols. Students learn to work with a model checking tool.",3,"","","Prerequisite: CMPT 275 or 276, with a minimum grade of C-.","",FALSE,FALSE
"84","CMPT 479","Special Topics in Computing Systems","Current topics in computing systems depending on faculty and student interest.",3,"","","Prerequisite: CMPT 300 with a minimum grade of C-.","",FALSE,FALSE
"85","CMPT 489","Special Topics in Programming Languages","Current topics in programming languages depending on faculty and student interest.",3,"","","Prerequisite: CMPT 383 with a minimum grade of C-.","",FALSE,FALSE
"86","CMPT 494","Software Systems Program Capstone Project I","This course is the first in a series of two 3 unit courses for the Software Systems Capstone Project. Students will work in teams on a closely supervised software systems project. Projects can be research based or have a significant software application, potentially based on a real customer application specification, as their basis. Students will be required to write a full project report and present their project during the Capstone Project Day Presentations. Successful Capstone Project Proposal.",3,"","","Prerequisite: Students must have completed at least 15 units of upper division CMPT courses.","",FALSE,FALSE
"87","CMPT 495","Software Systems Capstone Project II","This course is the second in a series of two 3 unit courses for the Software Systems Capstone Project. Students will work in teams or a closely supervised software systems project. Projects can be research based or have a significant software application, potentially based on a real customer specification. Students will be required to write a final project report at the end of the term and do a project presentation during the Capstone Presentation Day. CMPT 495 must be taken in the term immediately following the successful completion of CMPT 494 and must be for the same project and faculty supervisor.",3,"","","Prerequisite: CMPT 494 with a minimum grade of C-.","",FALSE,FALSE
"88","CMPT 496","Directed Studies","Independent study in topics selected in consultation with the supervising instructor(s) that are not covered by existing course offerings. Students must submit a proposal to the undergraduate chair, including the name and signature of the supervising faculty member(s). The proposal must include details of the material to be covered and the work to be submitted. 00. The proposal must be submitted to the undergraduate chair at least 15 days in advance of the term. The proposal must be signed by the supervisor(s) and the undergraduate chair.",3,"","","Prerequisite: Students must have completed 90 units, including 15 units of upper division CMPT courses, and have a GPA of at least 3.","",FALSE,FALSE
"89","CMPT 497","Dual Degree Program Capstone Project","Students will select one project to be completed in their final year of study. Each student must complete a project report and make a project presentation. The project may include: a research survey, a project implementation, a research paper/report.",6,"","","Prerequisite: Submission of a satisfactory capstone project proposal.","",FALSE,FALSE
"90","CMPT 498","Honours Research Project","Students must submit a proposal to the Undergraduate Chair, including the name and signature of the supervising faculty member(s). Students must complete a project report and make a project presentation. This course can satisfy the research project requirements for Computing Science honours students. 00. The proposal must be submitted to the Undergraduate Chair at least 15 days in advance of the term. The proposal must be signed by the supervisor(s) and the undergraduate chair.",6,"","","Prerequisite: Students must have completed 90 units, including 15 units of upper division CMPT courses, and have a GPA of at least 3.","",FALSE,FALSE
"91","CMPT 499","Special Topics in Computer Hardware","Current topics in computer hardware depending on faculty and student interest.",3,"","","Prerequisite: CMPT 250 or ENSC 250, with a minimum grade of C-.","",FALSE,FALSE
"92","CMPT 626","Graduate Co-op I","This course is the first term of work experience in the School of Computing Science Co-operative Education Program for graduate students. Units of this course do not count towards computing science breadth requirements. Graded on a satisfactory/unsatisfactory basis. 0. Department Consent is required for enrollment.",3,"","","Prerequisite: 12 units of CMPT coursework at the 700-level or higher with a CGPA of at least 3.","",FALSE,FALSE
"93","CMPT 627","Graduate Co-op II","This course is the second term of work experience in the School of Computing Science Co-operative Education Program for graduate students. Units of this course do not count towards computing science breadth requirements. Graded on a satisfactory/unsatisfactory basis. 0. Department Consent is required for enrollment.",3,"","","Prerequisite: CMPT 626 and a CGPA of at least 3.","",FALSE,FALSE
"94","CMPT 628","Graduate Co-op III","This course is the third term of work experience in the School of Computing Science Co-operative Education Program for graduate students. Units of this course do not count towards computing science breadth requirements. Graded on a satisfactory/unsatisfactory basis. 0. Department Consent is required for enrollment.",3,"","","Prerequisite: CMPT 627 and a CGPA of at least 3.","",FALSE,FALSE
"95","CMPT 629","Graduate Project","Graded on a satisfactory/unsatisfactory basis.",3,"","","Prerequisite: Permission of the Graduate Program Chair.","",FALSE,FALSE
"96","CMPT 631","Industrial Internship","An internship in industry or a research environment for graduate research students. A final report will be submitted and graded by the student's supervisor. Units of this course do not count towards computing science breadth requirements. Graded on a satisfactory/unsatisfactory basis. 0. Approval of supervisor and a GPC representative is required prior to applying for, or accepting an internship.",3,"","","Prerequisite: 12 units of CMPT course work with an SFU CGPA of at least 3.","",FALSE,FALSE
"97","CMPT 700","Technical Writing and Research Communication","Covers technical writing and communication skills for research in computing science. Introduces students to scholarly publication procedures, research collaboration norms, ethics and intellectual property issues, as well as broadly useful tools for writing about and presenting research. Includes research seminar attendance and practicing constructive critique and feedback for ongoing research. The objective is to train well-rounded graduate students, to advance their ability to communicate and review scientific research, to introduce broadly used research software tools, and to become knowledgeable about issues surrounding computing science research.",3,"","","","",FALSE,FALSE
"98","CMPT 701","Computability and Logic","Deep connections between logic and computation have been evident since early work in both areas. More recently, logic-based methods have led to important progress in diverse areas of computing science. This course will provide a foundation in logic and computability suitable for students who wish to understand the application of logic in various areas of CS, or as preparation for more advanced study in logic or theoretical CS.",3,"","","","",FALSE,FALSE
"99","CMPT 705","Design and Analysis of Algorithms","The objective of this course is to expose students to basic techniques in algorithm design and analysis. Topics will include greedy algorithms, dynamic programming, advanced data structures, network flows, randomized algorithms.",3,"Students with credit for CMPT 706 may not take this course for further credit.","","","",FALSE,FALSE
"100","CMPT 706","Design and Analysis of Algorithms for Big Data","Concepts and problem-solving techniques that are used in the design and analysis of efficient algorithms. Special consideration and adaptations for big data applications will be emphasized.",3,"Students with credit for CMPT 705 may not take this course for further credit.","","","",FALSE,FALSE
"101","CMPT 710","Computational Complexity","This course provides a broad view of theoretical computing science with an emphasis on complexity theory. Topics will include a review of formal models of computation, language classes, and basic complexity theory; design and analysis of efficient algorithms; survey of structural complexity including complexity hierarchies, NP-completeness, and oracles; approximation techniques for discrete problems. Equivalent Courses: CMPT810.",3,"","","","",FALSE,FALSE
"102","CMPT 711","Bioinformatics Algorithms","Fundamental algorithmic techniques used to solve computational problems encountered in molecular biology. This area is usually referred to as Bioinformatics or Computational Biology. Students who have taken CMPT 881 (Bioinformatics) in 2007 or earlier may not take CMPT 711 for further credit.",3,"Students who have taken CMPT 881 (Bioinformatics) in 2007 or earlier may not take CMPT 711 for further credit.","","","",FALSE,FALSE
"103","CMPT 713","Natural Language Processing","Natural Language Processing is the automatic analysis of human languages such as English, Korean, and thousands of others analyzed by computer algorithms. Unlike artificially created programming languages where the structure and meaning of programs is easy to encode, human languages provide an interesting challenge, both in terms of its analysis and the learning of language from observations. Covers NLP tasks such as language modeling, machine translation, multilingual processing, information extraction, question answering, and other topics relevant to modern NLP.",3,"Students with credit for CMPT 825 or CMPT 413 may not take this course for further credit.","","","",FALSE,FALSE
"104","CMPT 720","Robotic Autonomy: Algorithms and Computation","Fundamental concepts in robotics and related fields, including computational methods for solving decision making and algorithms for robots to understand their environment. Topics include modeling and simulation of robotic systems, optimization, optimal control, robotic safety, reinforcement learning, and robotic perception. Applications of the material include unmanned aerial vehicles and self-driving cars.",3,"","","","",FALSE,FALSE
"105","CMPT 721","Knowledge Representation and Reasoning","Knowledge representation is the area of Artificial Intelligence concerned with how knowledge can be represented symbolically and manipulated by reasoning programs. This course addresses problems dealing with the design of languages for representing knowledge, the formal interpretation of these languages and the design of computational mechanisms for making inferences. Since much of Artificial Intelligence requires the specification of a large body of domain-specific knowledge, this area lies at the core of AI. Cross-listed course with CMPT 411.",3,"","","Prerequisite: CMPT 310/710 recommended.","",FALSE,FALSE
"106","CMPT 724","Affective Computing","Affective Computing is the study of emotions and their impact in building interactive, intelligent machines and interfaces. Students will learn theories and models of affect (moods, feelings and emotions), as well as computational social signal processing methods to generate socially intelligent behaviour for robots and agents that interact with humans.",3,"","","","",FALSE,FALSE
"107","CMPT 726","Machine Learning","Machine Learning is the study of computer algorithms that improve automatically through experience. Provides students who conduct research in machine learning, or use it in their research, with a grounding in both the theoretical justification for, and practical application of, machine learning algorithms. Covers techniques in supervised and unsupervised learning, the graphical model formalism, and algorithms for combining models. Students who have taken CMPT 882 (Machine Learning) in 2007 or earlier may not take CMPT 726 for further credit.",3,"Students who have taken CMPT 882 (Machine Learning) in 2007 or earlier may not take CMPT 726 for further credit.","","","",FALSE,FALSE
"108","CMPT 727","Mathematical and Probabilistic Foundations of Machine Learning","Using machine learning algorithms effectively requires understanding their theoretical and conceptual basis. Covers mathematical and probabilistic foundations of machine learning, placing learning methods in a unified framework based on Bayesian reasoning. Students will acquire skills for formulating models, deriving optimization algorithms, and choosing effective approaches for a given learning problem. Topics include parameter estimation, optimization, linear classification and regression, regularization, and probabilistic graphical models.",3,"","","","",FALSE,FALSE
"109","CMPT 728","Deep Learning","Machine learning has become the main framework for building programs that perform intelligent tasks. In fields such as computer vision and natural language processing, many recent successes have been achieved using neural nets with several layers, so-called deep neural nets. Students will look at deep neural nets, techniques for training them from data, and significant applications. They will be presented with network architectures such as convolutional neural nets, autoencoders, recurrent neural nets, long-short term memory networks, and generative adversarial networks. Advanced training techniques to be described include dropout, batch normalization, and adaptive step size selection.",3,"","","","",FALSE,FALSE
"110","CMPT 729","Reinforcement Learning","Reinforcement learning is the branch of machine learning that studies learning to act. Agents observe, predict, and act to change their environment. Reinforcement learning has notable success in learning to play video & board games, improving robot performance, and task scheduling. Many recent successes have utilized neural nets, an approach known as deep reinforcement learning.",3,"","","","",FALSE,FALSE
"111","CMPT 732","Professional Master's Program Lab I","The first of two lab courses that are part of the professional master’s program in the School of Computing Science. Aims to provide students with experience needed for a successful career in the information technology industry. Students will learn core concepts of artificial intelligence, applied data science, and system and network security. Specifically, this includes data analytics, advanced statistics and data visualization, deep learning, and anomaly detection.",6,"","","","",FALSE,FALSE
"112","CMPT 733","Professional Master's Program Lab II","The second of two lab courses that are part of the professional master's program in the School of Computing Science. Aims to provide students with experience needed for a successful career in the information technology industry. Students will learn core concepts of artificial intelligence, applied data science, and system and network security. Specifically, this includes data analytics, advanced statistics and data visualization, deep learning, and anomaly detection.",6,"","","Prerequisite: CMPT 732.","",FALSE,FALSE
"113","CMPT 740","Database Systems","Introduction to advanced database system concepts, including query processing, transaction processing, distributed and heterogeneous databases, object-oriented and object-relational databases, data mining and data warehousing, spatial and multimedia systems and Internet information systems.",3,"","","","",FALSE,FALSE
"114","CMPT 741","Data Mining","The student will learn basic concepts and techniques of data mining. Unlike data management required in traditional database applications, data analysis aims to extract useful patterns, trends and knowledge from raw data for decision support. Such information are implicit in the data and must be mined to be useful.",3,"","","","",FALSE,FALSE
"115","CMPT 742","Practices in Visual Computing I","Lab practices, combined with instructional offerings, for students to acquire the hands-on experience necessary for a successful career in Visual Computing in the information technology sector. Topics covered will include fundamental and prevalent problems from application domains in the fields of computer graphics, computer vision, human-computer interaction, medical image analysis, as well as visualization.",6,"","","Prerequisite: This course is only available to students enrolled into the Visual Computing Specialization of the Professional Master's program in Computer Science.","",FALSE,FALSE
"116","CMPT 743","Practices in Visual Computing II","Lab practices, combined with instructional offerings, for students to acquire the hands-on experience necessary for a successful career in Visual Computing in the information technology sector. Topics covered will include fundamental and prevalent problems from application domains in the fields of computer graphics, computer vision, human-computer interaction, medical image analysis, as well as visualization.",6,"","","Prerequisite: CMPT 742.","",FALSE,FALSE
"117","CMPT 750","Computer Architecture","Principles of the architecture of computing systems. Topics include: superscaler processor micro-architecture, speculative execution, cache and memory hierarchy, multiprocessors, cache coherence, memory consistency, implications of technology on architecture, parallel architectures (multi-threading, GPUs, vector processors).",3,"Students with credit for CMPT 450 may not take this course for further credit.","","Prerequisite: Recommended: CMPT 295 or equivalent.","",FALSE,FALSE
"118","CMPT 756","Distributed and Cloud Systems","Students will learn principles and techniques for processing various data types at real-world scale using distributed and cloud computing resources. Fundamentals of approximation and distributed algorithms will be covered. Handling of large-scale image and video datasets, massive graphs, as well as structured and unstructured text datasets will be studied. Designing and building robust software systems using multicore processors, processor accelerators (e.g., Graphics Processing Units) and cloud resources will be introduced.",3,"","","","",FALSE,FALSE
"119","CMPT 757","Frontiers of Visual Computing","A seminar-oriented course covering the latest technological advances and trends in visual computing and relevant domains. The focus is on relating fundamental visual computing concepts and techniques to the inception, evolution, and future prospects of these trend-setting technologies.",3,"","","Prerequisite: This course is only available to students enrolled into the Visual Computing Specialization of the Professional Master's program in Computer Science.","",FALSE,FALSE
"120","CMPT 762","Computer Vision","Selected topics in computer vision including cameras, edge detection, feature matching, optical flow, alignment, epipolar geometry, stereo, structure-from-motion, recognition, segmentation, detection, and deep learning.",3,"","","","",FALSE,FALSE
"121","CMPT 763","Biomedical Computer Vision","Selected topics in biomedical imaging. Computer visions, medical data and image representation, file formats, segmentation, registration, classification, anatomical shape modeling, machine and deep learning tools and methods.",3,"","","","",FALSE,FALSE
"122","CMPT 764","Geometric Modelling in Computer Graphics","Advanced topics in geometric modelling and processing for computer graphics, such as Bezier and B-spline techniques, subdivision curves and surfaces, solid modelling, implicit representation, surface reconstruction, multi-resolution modelling, digital geometry processing (e.g., mesh smoothing, compression, and parameterization), point-based representation, and procedural modelling.",3,"Students with credit for CMPT 464 or equivalent may not take this course for further credit.","","Prerequisite: CMPT 361, MACM 316.","",FALSE,FALSE
"123","CMPT 766","Computer Animation and Simulation","Selected topics in computer animation and simulation, including 3D character animation and control, facial animation, simulation of natural phenomena (i.e. fluids, crowd simulation, and deformation of pliant materials).",3,"","","","",FALSE,FALSE
"124","CMPT 767","Visualization","Advanced topics in data visualization. Topics covered may include principles of data representation, data presentation, data interaction, data physicalization, data and visualization literacy, data visualization and diversity, open data, and public personal data visualization.",3,"Students with credit for CMPT 878 or 775 may not take this course for further credit.","","","",FALSE,FALSE
"125","CMPT 769","Computational Photography and Image Manipulation","Computational Photography is concerned with overcoming the limitations of traditional photography with computation: in optics, sensors, and geometry; and even in composition, style, and human interfaces. The course covers computational techniques to improve the way we process, manipulate, and interact with visual media. The covered topics include image-based lighting and rendering, camera geometry and optics, computational apertures, advanced image filtering operations, high-dynamic range, image blending, texture synthesis and inpainting.",3,"Students with credit for CMPT 461 may not take this course for further credit.","","","",FALSE,FALSE
"126","CMPT 770","Parallel and Distributed Computing","Principles involved in designing modern parallel and distributed software systems. The course focuses on covering key concepts like concurrency, synchronization, consistency models and fault tolerance. Involves multiple programming projects and reading articles on recent trends in parallel and distributed computing.",3,"","","","",FALSE,FALSE
"127","CMPT 771","Computer Networks","Investigates the design and operation of wide-area computer networks, especially the Internet and the TCP/IP protocol suite. This course studies performance modeling, security and quality of service; wireless connectivity and multimedia networking; network services, including recent topics and trends in these areas.",3,"","","","",FALSE,FALSE
"128","CMPT 772","Software Product Engineering and Management","Introduction to modern software engineering with focus to initiate, design, build, test, and deliver software in today's industry.",3,"","","","",FALSE,FALSE
"129","CMPT 777","Formal Verification","The goal of formal verification is to prove correctness or to find mistakes in software and other systems. This course introduces, at an accessible level, a formal framework for symbolic model checking, one of the most important verification methods. The techniques are illustrated with examples of verification of reactive systems and communication protocols. Students learn to work with a model checking tool such as NuSMV.",3,"","","","",FALSE,FALSE
"130","CMPT 780","Computer Security and Ethics","Cybersecurity involves technology, people, information, and processes to enable assured operations in the existence of vulnerabilities, and adversaries who exploit them. Students will gain insight into the importance and landscape of cybersecurity, understand its career paths, and learn about cyber risk management, network and cloud security, system and software security, and cyber ethics and law.",3,"","","","",FALSE,FALSE
"131","CMPT 782","Cybersecurity Lab I","Simulating real attacks on software systems to assess the risk associated with potential security breaches to provide students with hands-on experience necessary for a successful career path in the cybersecurity field. Students are trained as penetration testers to learn how to discover vulnerabilities, exploit vulnerabilities, and to determine what attackers might gain after a successful vulnerability exploitation.",6,"","","Prerequisite: This course is only available to students enrolled into the Cybersecurity concentration of the Professional Computer Science master’s program.","",FALSE,FALSE
"132","CMPT 783","Cybersecurity Lab II","Students will learn the fundamental principles of system and network security by studying attacks on computer systems, network and cloud infrastructure and how to prevent and detect them. The focus is on hands-on experiences. Students will be able to explain and reproduce former and recent system attacks, build network defensive systems, and design computer systems that are immune to these attacks. This course is only available to students enrolled into the Cybersecurity concentration of the Professional Computer Science master’s program.",6,"","","Prerequisite: CMPT 782.","",FALSE,FALSE
"133","CMPT 784","Cyber Risk Assessment and Management","Cyber risk assessment and management has become a fundamental component of business operations. Understanding risk mitigation is an essential skill for business leaders, thought leaders, analysts, as well as security and technology specialists. This course equips students with a comprehensive understanding of how to identify, manage, estimate, and prioritize cyber risks, threats and vulnerabilities.",3,"","","","",FALSE,FALSE
"134","CMPT 785","Secure Software Design","The security of software depends on how well the requirements match the needs that the software is to address, how well the software is designed, implemented, tested, and deployed and maintained. This is an advanced course on the rigorous development and use of software that reliably preserves the security properties of the information and systems it protects.",3,"","","","",FALSE,FALSE
"135","CMPT 786","Cloud and Network Security","The course covers network attacks as well as techniques to defend against them. This includes protocol-specific attacks (e.g., TCP/IP and BGP) and generic attacks (e.g., Denial of Service); infrastructure topics such as centralized control, SDN, virtualization, NFV, intrusion detection; and new technologies related to containers, IoT, access, 5G.",3,"","","","",FALSE,FALSE
"136","CMPT 787","Ethical Hacking","Development of the structured knowledge base of penetration testing to validate security measures and identify vulnerabilities and providing solutions for tightening system and network security and protecting data from unauthorized access. Provides an understanding of how vulnerable systems can be compromised as a means to motivate how to strengthen the defense.",3,"","","","",FALSE,FALSE
"137","CMPT 788","Information Privacy","Technological innovation in how individuals, organizations, and governments collect and share personal information have raised serious concerns. Data breaches have grown in frequency over the past decade, exposing us to identity theft, financial fraud and intellectual property theft. Introduces fundamental privacy concepts in a broad sense with emphasis on challenging and emerging research topics in privacy.",3,"","","","",FALSE,FALSE
"138","CMPT 789","Applied Cryptography","Explores modern cryptographic and cryptoanalytics techniques in detail, and emphasizes how such mechanisms can be effectively used within larger security systems, and finding their vulnerabilities. Topics covered include cryptographic primitives, public key encryption, digital signature, message authentication codes, cryptographic protocols, and attacks.",3,"","","","",FALSE,FALSE
"139","CMPT 813","Computational Geometry","This course covers recent developments in discrete, combinatorial, and algorithmic geometry. Emphasis is placed on both developing general geometric techniques and solving specific problems. Open problems and applications will be discussed.",3,"","","","",FALSE,FALSE
"140","CMPT 815","Algorithms of Optimization","This course will cover a variety of optimization models, that naturally arise in the area of management science and operations research, which can be formulated as mathematical programming problems. Equivalent Courses: CMPT860.",3,"","","","",FALSE,FALSE
"141","CMPT 820","Multimedia Systems","This seminar course covers current research in the field of multimedia computing. Topics include multimedia data representation, compression, retrieval, network communications and multimedia systems. Computing science graduate student or permission of instructor. Equivalent Courses: CMPT880.",3,"","","","",FALSE,FALSE
"142","CMPT 822","Computational Vision","A seminar based on the artificial intelligence approach to vision. Computational vision has the goal of discovering the algorithms and heuristics which allow a two dimensional array of light intensities to be interpreted as a three dimensional scene. By reading and discussing research papers - starting with the original work on the analysis of line drawings, and ending with the most recent work in the field - participants begin to develop a general overview of computational vision, and an understanding of the current research problems.",3,"","","","",FALSE,FALSE
"143","CMPT 827","Intelligent Systems","Intelligent systems are knowledge-based computer programs which emulate the reasoning abilities of human experts. This introductory course will analyze the underlying artificial intelligence methodology and survey advances in rule-based systems, constraint solving, incremental reasoning, intelligent backtracking and heuristic local search methods. We will look specifically at research applications in intelligent scheduling, configuration and planning. The course is intended for graduate students with a reasonable background in symbolic programming.",3,"","","","",FALSE,FALSE
"144","CMPT 828","Illumination in Images and Video","Explores current research in the field of imaging, computer vision, and smart cameras that aims at identifying, eliminating, and re-lighting the effects of illumination in natural scenes. One salient direction in this research is the identification and elimination of shadows in imagery. The topics touched on in the endeavour include physics-based image understanding, image processing, and information theory. Students in vision and in graphics should be interested in the material in this course.",3,"","","","",FALSE,FALSE
"145","CMPT 829","Special Topics in Bioinformatics","Examination of recent literature and problems in bioinformatics. Within the CIHR graduate bioinformatics training program, this course will be offered alternatively as the problem-based learning course and the advanced graduate seminar in bioinformatics (both concurrent with MBB 829).",3,"","","Prerequisite: Permission of the instructor.","",FALSE,FALSE
"146","CMPT 843","Database and Knowledge-base Systems","An advanced course on database systems which focuses on data mining and data warehousing, including their principles, designs, implementations, and applications. It may cover some additional topics on advanced database system concepts, including deductive and object-oriented database systems, spatial and multimedia databases, and database-oriented Web technology.",3,"","","","",FALSE,FALSE
"147","CMPT 863","Advanced Topics in Human-Computer Interaction","Advanced topics in human-computer interaction (HCI) will be introduced for better understanding end users, solving a variety of problems in the design of technology, and inventing novel forms of interaction. Focus will be on current trends in HCI research, design of interactive systems, and user-centered evaluation techniques.",3,"Students with credit for CMPT 888 or CMPT 985 under the title ""Special Topics in Human-Computer Interaction"" may not take this course for further credit.","","","",FALSE,FALSE
"148","CMPT 886","Special Topics in Operating Systems","",3,"","","","",FALSE,FALSE
"149","CMPT 889","Special Topics in Interdisciplinary Computing","",3,"","","","",FALSE,FALSE
"150","CMPT 891","Advanced Seminar","Acquaints new graduate students with the research interests of the faculty, and introduces students to issues relevant to their graduate students. Grade given: S (satisfactory) or U (unsatisfactory).",3,"","","","",FALSE,FALSE
"151","CMPT 894","Directed Reading","",3,"","","","",FALSE,FALSE
"152","CMPT 895","Master Program Extended Essay","Students will complete an extended essay required by the SFU-ZU graduate dual degree master program. The extended essay will normally be a report on a research/industry project or a survey on a specific topic in information technology. The topic and the scope of each essay will be determined in consultation with the supervisory committee. Graded on a satisfactory/unsatisfactory basis.",3,"","","","",FALSE,FALSE
"153","CMPT 896","MSc Course Option Portfolio","Required for students enrolled in the MSc course option. Students may only enroll for this course during the term in which he/she enrolls for his/her 10th course. Graded on a satisfactory/unsatisfactory basis.",0,"","","","",FALSE,FALSE
"154","CMPT 897","MSc Project (10)","Graded on a satisfactory/unsatisfactory basis.",10,"","","","",FALSE,FALSE
"155","CMPT 898","MSc Thesis (18)","Graded on a satisfactory/unsatisfactory basis.",18,"","","","",FALSE,FALSE
"156","CMPT 899","PhD Thesis (18)","Graded on a satisfactory/unsatisfactory basis.",18,"","","","",FALSE,FALSE
"157","CMPT 980","Special Topics in Computing Science","This course aims to give students experience to emerging important areas of computing science.",3,"","","Prerequisite: Instructor discretion.","",FALSE,FALSE
"158","CMPT 981","Special Topics in Theoretical Computing Science","",3,"","","","",FALSE,FALSE
"159","CMPT 982","Special Topics in Networks and Systems","",3,"","","","",FALSE,FALSE
"160","CMPT 983","Special Topics in Artificial Intelligence","",3,"","","","",FALSE,FALSE
"161","CMPT 984","Special Topics in Databases, Data Mining, Computational Biology","",3,"","","","",FALSE,FALSE
"162","CMPT 985","Special Topics in Graphics, HCI, Visualization, Vision, Multimedia","Examines current research topics in computer graphics, human computer interaction (including audio), computer vision and visualization.",3,"","","","",FALSE,FALSE
