"","Course Code","Course Name","Course Description","Credit Amount","Antirequisite","Corequisite","Prerequisite","Lecture","Lab","Tutorial","Reading","Research","Notes"
"68","BCEE 491","Labour and Industrial Relations in Construction","Description: The study of labour legislation is covered, with special emphasis on the construction industry, union organization, the theory and practice of negotiations, mediation, contract administration, and arbitration. Moreover, the review of actual contracts and future trends are discussed.",3,"Students who have received credit for BLDG 491 may not take this course for credit","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"69","BCEE 492","Construction Processes","Description: This course is a study of current construction methods and techniques. The subjects include site preparation and earth‑work, wood framing, masonry, concrete forming, slip forming, precast construction, industrialized building, deep excavation shoring and underpinning. Other topics covered in the course are design, erection, and removal of temporary construction work, current field practice and safety considerations and site visits.",3,"Students who have received credit for BLDG 492 may not take this course for credit","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"70","BCEE 493","Legal Issues in Construction","Description: Legal concepts and processes applicable to the development of constructed facilities and to the operation of the construction firm are covered. Emphasis is given to Quebec law and institutions.",3,"Students who have received credit for BLDG 493 may not take this course for credit","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"71","BLDG 212","Building Engineering Drawing and Introduction to Design","Description: Fundamentals of technical drawing, dimensioning practices, orthographic projections, auxiliary and sectional views of buildings. Theory and applications of descriptive geometry in building design. Computer‑aided building drawing. Building sub‑systems and related graphics standards; architectural and building engineering drawing at preliminary and final stages. Introduction to the design of light‑frame buildings. Project: representation of a building and its sub‑systems. Introduction to conceptual design.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"72","BLDG 341","Building Engineering Systems","Description: Introduction to systematic solution of building engineering problems. Techniques treated include linear programming, network analysis, nonlinear programming. Introduction to decision analysis and simulation. Application of optimization methods for solution of design problems in building science, building environment, building structures, and construction management, taking into account sustainability issues.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"73","BLDG 365","Building Science","Description: General introduction to the thermal environment and sustainable development issues. Topics include heat, temperature, one‑dimensional steady‑state processes. Convection: natural and forced. Radiation. Combined radiative and convective surface transfer. Psychrometrics. Thermal comfort. Air quality. Condensation: surface and interstitial. Introduction to compressible viscous flow, friction, and flow in pipes; boundary layer and wind effects.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"74","BLDG 366","Acoustics and Lighting","Description: General introduction to the aural and visual environment. Psychological impact of environment. Subjective and objective scales of measurement. Introduction to vibration. The hearing mechanism. Transmission of sound, passive control of noise in buildings, transmission loss, absorption and reverberation time. Room acoustic assessment. Active control of the aural environment. Visual perception. Photometry, brightness, luminance, and illumination. Concept of natural lighting in building. Artificial lighting; light sources; luminaries. Calorimetry. Calculation methods for artificial lighting.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"75","BLDG 371","Building Service Systems","Description: Principles of building service systems, including electrical, gas, communications, service‑water supply and distribution; introduction to plans, codes, and standards for utility distribution systems.",3.5,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"76","BLDG 390","Building Engineering Design Project","Description: The project of each team will encompass various stages of design of a medium‑size building. Students learn building engineering design process, methodology, identification of objectives, building codes, formulation of design problems, and estimation of loads on buildings. The design topics encompass the development and evaluation of sustainable building design alternatives; conceptual building design of spatial requirements, design of space layout; and building design accounting for the synthesis and design of structures, enclosure systems, and services (HVAC, lighting, electrical distribution) using computer‑aided design tools. Additionally, performance evaluation using modelling, sensitivity analysis and cost estimation is presented.",3.5,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"77","BLDG 462","Non-structural Building Materials","Description: This covers mechanical, thermal and non-traditional building materials such as: plastics, fibres, adhesives, sealants and coatings, plastic cellular foams, sandwich panels, composites, polymer and fibre-reinforced mortars, polymer and polymer composite membranes, water- resistive membrane and air and vapour control barriers. The degradation of materials is introduced, including the effects of actions due to corrosion, biological agents, heat and solar radiation, and thermal dilation. The application of materials and building products in buildings is demonstrated through the use of specifications, their performance assessment by testing, and relation to the building code.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"78","BLDG 463","Building Envelope Design","Description: Technical influences in the design of building envelope, including the control of heat flow, air and moisture penetration, building movements, and deterioration are covered. Other topics covered by the course are the application of air/ vapour barrier and rain‑screen systems, performance assessment and building codes through case studies and design projects, sustainable design principles, design of walls, roofs, joints and assemblies. Students also learn cause of deterioration and preventive measures, on‑site investigation and relevant building codes and standards.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"79","BLDG 465","Fire and Smoke Control in Buildings","Description: Topics treated include fire and smoke control; failure mechanisms of building enclosure illustrated by case studies; code requirements for enclosure systems; systems approach for fire safety.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"80","BLDG 471","HVAC System Design","Description: Principles of HVAC system design and analysis; sustainable design issues and impact on environment; component and system selection criteria including room air distribution, fans and air circulation, humidifying and dehumidifying processes, piping and ducting design. Air quality standards. Control systems and techniques; operational economics; computer applications.",4,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"81","BLDG 472","Building Energy Conservation Technologies","Description: Standards of energy efficiency in buildings.Trends in energy consumption. Energy audit: evaluation of energy performance of existing buildings, weather normalization methods, measurements, disaggregation of total energy consumption, use of computer models, impact of people behaviour. Energy efficiency measures in buildings: approaches, materials and equipments, operating strategies, evaluation methods of energy savings. Renewable energy sources: passive or active solar systems, geothermal systems, free‑cooling. Optimum selection of energy sources. Impact of emerging technologies. Case studies.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"82","BLDG 473","Building Acoustics","Description: Noise control criteria and regulations, instrumentation, noise sources, room acoustics, walls, barriers and enclosures, acoustical materials and structures, vibration and noise control systems for buildings.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"83","BLDG 474","Building Illumination and Daylighting","Description: Production, measurement and control of light. Photometric quantities, visual perception and colour theory. Daylight and artificial illumination systems. Radiative transfer, fixture and lamp characteristics, control devices and energy conservation techniques. Design of lighting systems. Solar energy utilization and daylighting. Integration of lighting systems with mechanical systems for energy conservation and sustainable development.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"84","BLDG 475","Indoor Air Quality","Description: Elements of indoor air quality, physical/ chemical characteristics of contaminants, health effects, standard requirements. Estimation of the levels of indoor air contaminants in buildings. Design of ventilation systems for pollutant control. Air pollution due to outdoor air supply through ventilation systems. Effect of outdoor air pollution on indoor air quality.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"85","BLDG 476","Thermal Analysis of Buildings","Description: Two‑ and three‑dimensional steady‑state and transient conductive heat transfer together with convection and radiation as applied to building materials and geometries. Heating and cooling load analysis, including building shapes, construction type, solar radiation, infiltration, occupancy effects, and daily load variations. Computer applications for thermal load analysis. Introduction to heat exchangers.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"86","BLDG 477","Control Systems in Buildings","Description: Introduction to automatic control systems. Control issues related to energy conservation, indoor air quality and thermal comfort in buildings. Classification of HVAC control systems. Control system hardware: selection and sizing of sensors, actuators and controllers. Practical HVAC control systems; elementary local loop and complete control systems. Designing and tuning of controllers. Building automation systems. Case studies.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"87","BLDG 479","Commissioning of HVAC Systems in Buildings","Description: This course covers the following topics: introduction; scope of commissioning of Heating, Ventilating and Air Conditioning (HVAC) systems including commissioning, retro‑commissioning, recommissioning, continuous commissioning, and ongoing commissioning; process vs. technical commissioning; instrumentation for the monitoring of HVAC operation and performance; uncertainty analysis of experimental data; mathematical models of different classes of virtual sensors; data mining techniques applied to measurements from HVAC systems; development of benchmarking models of the normal HVAC operation including correlation‑based models, Artificial Neural Networks, and calibrated models; methods for the automated faults detection and diagnostic (FDD); forecasting models of the energy demand in buildings; recommissioning measures for HVAC systems; methods of estimation of energy and cost savings due to the commissioning of HVAC systems.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"88","BLDG 480","Building Information Modelling in Construction","Description: This course covers the following topics: introduction to Building Information Modelling (BIM) technologies; BIM implementation at different project stages (pre‑construction, construction, and facility management); BIM‑Aided design alternatives (constructability analysis, and development of space‑time‑cost models); BIM for visualization (trade coordination and processes monitoring). A project is required.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"89","BLDG 481","Fundamentals of Facility Management","Description: The course provides a study of the fundamental practices concomitant with facility management. The subjects include facility management industry backgrounds, management of outsourced services, financial analysis, asset management as it relates to building systems and controls. The course has a focus on sustainability, finance, maintenance and operations of facilities and considers solutions to facility management challenges.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"90","BLDG 482","Impact of Technology on Society and Architecture","Description: History of architecture as the confluence of social and technological evolution. Methodology and thought processes in the theory and design of cities and the human habitat. Impact of technology on society. Energy conservation, environmental constraints and sustainability issues.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"91","BLDG 483","Integrated Solar Systems: Design and Operation","Description: This course covers the following topics: energy modelling; analysis and design of solar buildings with passive and hybrid building‑integrated systems; and photovoltaic systems. Students learn both fundamentals and applications, including use of software in Mathcad, TRNSYS and Retscreen. A project is required.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"92","BLDG 484","Diagnostics and Rehabilitation of Building Envelope","Description: This course covers the following topics: modes of failures including wood decay, mould growth, freeze‑thaw, corrosion, chemical reaction, and movements; common failures in building envelopes including contemporary and traditional walls, windows, roofs and below‑grade structures; performance assessment protocols including diagnostics procedures, laboratory and field test methods; remedy strategies and maintenance plan; relevant building codes and standards. A project is required.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"93","BLDG 490","Capstone Building Engineering Design Project","Description: The project of each team encompasses the integrated design of at least three sub‑systems of a new or retro‑fitted building to achieve high performance and efficiency at reasonable cost; sustainable design and environmental impact issues are addressed in all projects. In the process, students learn, through case studies and literature survey, the information gathering and decision/design process, problem‑resolution as well as aspects related to management, teamwork and communication. Students registering for this course must contact the course coordinator for the detailed procedure.",4,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,"This course may be taken multiple times for credit "
"94","BLDG 498","Topics in Building Engineering","Description: This course may be offered in a given year upon the authorization of the Department. The course content may vary from offering to offering and will be chosen to complement the available elective courses.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"95","CIVI 212","Civil Engineering Drawing and Introduction to Design","Description: Fundamentals of technical drawing, orthographic projections, sectional views. Computer‑aided drawing; slabs, beams, and columns; steel structures; building trusses and bridges, wood and masonry structures. Working drawing and dimensioning practice. Introduction to the design process.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"96","CIVI 231","Geology for Civil Engineers","Description: Basic principles of physical and structural geology with emphasis on topics related to civil engineering, study of minerals, rocks and soil types, load formation, techniques of air‑photo interpretations, and geological mapping. Geological site investigation. Preparation and interpretation of engineering geology reports.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"97","CIVI 321","CIVI 321 Engineering Materials (3.75 credits)","Description: Linear and nonlinear material behaviour, time‑dependent behaviour; structural and engineering properties of structural metals; behaviour of wood; production and properties of concrete; bituminous materials, ceramics, plastics; introduction to composite materials.",3.75,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"98","CIVI 341","Civil Engineering Systems","Description: Development of concepts and techniques commonly associated with systems engineering which are applicable to design and operation of systems that concern civil engineers. Design and planning process; problem formulation, optimization concepts, linear programming, decision analysis; system simulation; network planning and project scheduling; computer applications. The techniques developed are used to solve problems in transportation, water resources, structures, and construction management.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"99","CIVI 361","Introduction to Environmental Engineering","Description: Ecosystems considerations, food chain, natural decomposition, and recycling; environmental problems and impact of engineering activities. Various modes of pollution, water, air, and soil contamination, noise pollution; pollution measurement and quantification. Water and waste‑water physical, chemical and biological characteristics; turbidity and colour, dissolved oxygen, hardness, pH, alkalinity, organic content, sampling and analysis, chemical and biochemical oxygen demand. Basic processes of treatment: flocculation and coagulation, sedimentation, filtration.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"100","CIVI 372","Transportation Engineering","Description: Fields of transportation engineering; transportation’s roles in society; planning and design of road, rail, air, and water‑way system components: terminals, right‑of‑way; control systems: evaluation of alternative modes and decision‑making process; introduction to computer‑aided design and management of systems.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"101","CIVI 381","Hydraulics","Description: Basic hydrodynamics; boundary layer theory, principle of energy losses. Steady flow in open channel; uniform flow, specific energy and critical flow, transition; gradually varied flow in channels and conduits, water surface profiles, computer applications. Flow measurement in open channel, weirs, overflow spillways.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"102","CIVI 382","Water Resources Engineering","Description: Sources of water: surface water, groundwater, water quantities and requirements. Water use cycle. Characteristics of water and wastewater. Demand forecast, water use prediction and planning. Groundwater withdrawal and well hydraulics. Water supply network analysis, design of distribution systems, storage, pumping. Sanitary and storm water quantities, urban hydrology. Design of sewer systems, interceptors, gravity sewer, computer applications. Sustainable use of water resources. Design case studies.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"103","CIVI 390","Civil Engineering Design Project","Description:",3.5,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"104","CIVI 435","Foundation Design","Description:",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"105","CIVI 437","Advanced Geotechnical Engineering","Description: Mechanical properties of rocks and rock formations. Underground openings in rocks. Slope stability of stratified formations. Foundations on rocks. Rock bolting. Introduction of soil dynamics. Wave propagation in one and two dimensions in elastic media. Seismic waves. Foundations subjected to dynamic loading. Theory of liquefaction.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"106","CIVI 440","Computer Applications in Civil Engineering Practice","Description: General purpose IT tools for civil engineering applications: database programming and web‑based tools. Introduction to remote sensing and GIS. Application of major software packages in selected areas of civil engineering practice with emphasis on modelling, data integration, and work‑flow. Case studies in structural design, geotechnical engineering, transportation, and environmental engineering.",3,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"107","CIVI 453","Design of Reinforced Concrete Structures","Description: This course covers a wide variety of topics on reinforced concrete including two‑way slab systems (flat plate, flat slab and slab‑on‑beams); slender columns; columns subjected to biaxial bending; lateral loads resisting systems (moment‑resisting frames, shear walls and coupled shear walls); prestressed concrete (losses, design requirements for flexure, shear, bond, anchorage and deflections). Design project.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"108","CIVI 454","Design of Steel Structures","Description: This course covers a wide variety of topics on steel structures: trends and developments in structural‑steel design, framing systems, floor systems such as composite construction and plate girders, braced frames, and moment‑resisting frames. The subject includes connections and P‑Delta effects. A design project is required.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"109","CIVI 464","Environmental Impact Assessment","Description:",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"110","CIVI 465","Water Pollution and Control","Description: Physical, chemical, and biological characteristics of water, water quality standards, reaction kinetics and material balances, eutrophication. Containment of reactive contaminants. Natural purification processes in water systems, adsorption, absorption; diffusion and dispersion, oxidation. Large‑scale transport of contaminants, single and multiple source models; modelling of transport processes, computer simulation. Introduction to ground‑water pollution, sea‑water intrusion.",3.5,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"111","CIVI 466","Engineering Aspects of Chemical and Biological Processes","Description: Introduction to water purification, chemical treatment, coagulation, disinfection, special purification methods. Primary and secondary waste‑water treatment, solution and surface chemistry, microbiological consideration; reaction kinetics, diffusion processes, membrane processes, re‑aeration. Biological treatment, activated sludge process, treatment and disposal; biological reactors; aerated lagoons; trickling filter; biological nutrient removal. Tertiary waste‑water treatment.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"112","CIVI 467","Air Pollution and Emission Control","Description: Types of air pollutants. Sources of air pollutants, effects of air pollutants on health, vegetation, materials, and the atmosphere; emission standards. Meteorological considerations, dispersion of pollutants in the atmosphere, distribution and cleansing of particle matter, atmospheric photochemical reactions. Particulate pollutant control, source correction, cooling treatment; control of gaseous pollutant, point sources, odour control; measurement techniques; computer applications.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"113","CIVI 468","Waste Management","Description: Solid waste; source and generation, sampling and analysis, collection, transport, and storage. Waste recycling, physical and chemical reduction; drying; energy recovery; disposal of solid waste. Sanitary and secure landfill planning, site selection, design and operation; chemical and biological reactions. Hazardous waste, chemical and physical characteristics, handling, processing, transportation, and disposal. Resource recovery alternatives, material exchanges, hazardous waste management facilities, incinerators, landfills.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"114","CIVI 469","Geo‑Environmental Engineering","Description: Structure and surface chemistry of soil, ion exchange, hydrolysis equilibrium, adsorption. Biochemical degradation, toxic contaminants. Mechanical and thermodynamic equilibrium in soil. Geotechnical considerations in environmental design; soil decontamination. Barrier technologies and soil interaction. Landfill covers and leachate collection systems; subsurface investigation, soil‑gas survey.",3.5,"","","",TRUE,TRUE,FALSE,FALSE,FALSE,""
"115","CIVI 471","Highway and Pavement Design","Description: This course covers the following topics: design criteria, including capacity and level of service, route alignment and right‑of‑way considerations, geometric design, earthworks and construction practices; pavement materials and tests; flexible and rigid pavement design procedures including subgrade, base, and surfacing characteristics, loads, stresses in pavement systems, material characterization, pavement response models, effects of natural forces, and construction practices; pavement management; computer applications; geometric and pavement design projects.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"116","CIVI 474","Transportation Planning and Design","Description: Transportation planning process; data collection and demand analysis; trip generation, trip distribution, modal split and route assignment; forecasting travel patterns. Design of transportation facilities: street sections, intersections, and parking areas. Computer applications and design projects.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"117","CIVI 483","Hydrology","Description: Weather elements; precipitation, stage‑discharge relations; evapo‑transpiration; ground‑water flow; stream‑flow hydrography, unit hydrography, synthetic hydrographs; laminar flow; hydrologic routing; instantaneous hydrograph; hydraulic routing, method of characteristics, kinematic routing; statistical analysis, confidence intervals, stochastic generator, autoregressive model; applications of hydrology.",3,"","","",TRUE,FALSE,TRUE,FALSE,FALSE,""
"118","CIVI 484","Hydraulic Engineering","Description: Development of surface water resource; basic measurements in hydraulic engineering; storage reservoirs; practical problems; run‑off characteristics of natural steams; probabilistic models; control structures; economic analysis; production function; project optimization; energy dissipators; sediment transportation; elements of river engineering; navigation; control of floods; computer modelling application. Design examples.",3.5,"","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"119","CIVI 490","Capstone Civil Engineering Design Project","Description: The project of each team will encompass the integrated design of at least two sub‑disciplines of civil engineering to achieve high performance at reasonable cost. Through case studies and literature survey, students learn the information gathering and decision/design process, problem resolution, and aspects related to management, teamwork, and communication. Students registering for this course must contact the course coordinator for the detailed procedure.",4,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,"Students will work in groups under direct supervision of a faculty member "
"120","CIVI 498","Topics in Civil Engineering","Description: This course may be offered in a given year upon the recommendation of the Department and approval of GCS Council. The course content may vary from offering to offering and will be chosen to complement the available elective courses.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"121","COEN 212","Digital Systems Design I","Description: Modulo arithmetic: representations of numbers in binary, octal and hexadecimal formats; binary arithmetic. Boolean algebra; theorems and properties, functions, canonical and standard forms. Logic gates and their use in the realization of Boolean algebra statements; logic minimization, multiple output circuits. Designing with MSI and LSI chips, decoders, multiplexers, adders, multipliers, programmable logic devices. Introduction to sequential circuits; flip‑flops. Completely specified sequential machines. Machine equivalence and minimization. Implementation of clock mode sequential circuits.",3.5," Students who have received credit for COEN 312 may not take this course for credit","","The following course must be completed previously: MATH 204 (Cegep Mathematics 105)",TRUE,TRUE,TRUE,FALSE,FALSE,"This course is equivalent to COEN 312 "
"122","COEN 231","Introduction to Discrete Mathematics","Description: Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite‑state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.",3,"","","The following course must be completed previously: MATH 204 (Cegep Mathematics 105)",TRUE,FALSE,TRUE,FALSE,FALSE,""
"123","COEN 243","Programming Methodology I","Description: This course is an introduction to computers and programming paradigms. Essential topics from procedural programming languages are discussed such as key elements, reserved words and identifiers, data types and declarations, statements, arithmetic expressions, and different modes of execution. The course covers flow control using If-Else and Switch statements, repetition using loops, recursive functions, pointers, references and dynamic data structures and function pointer. The course material also includes Lambda expression, data structures, built-in arrays, template arrays and vectors, n‑dimensional vectors, sorting and searching. Students learn object‑oriented programming, user‑defined classes, class attributes and methods, object creation, use and destruction. Students are also introduced to exception handling and UML class diagrams.",3.5,"Students who have received credit for COMP 248, MIAE 215 or MECH 215 may not take this course for credit","","The following course must be completed previously: MATH 204 (Cegep Mathematics 105)",TRUE,TRUE,TRUE,FALSE,FALSE,""
"124","COEN 244","Programming Methodology II","Description: This course covers advanced topics in computer programming. The course reviews object‑oriented programming and further concepts, and revisits pointers. The following topics are covered: operator overloading (regular and advanced usage), fundamentals of file and stream processing. The course also covers class composition and inheritance (regular and advanced usage), virtual functions, polymorphism, static and dynamic binding and abstract classes. A case study of a small‑scale object‑oriented project along with simplified analysis, design and implementation are discussed. Other topics in the course include files and streams, exception handling (advanced usage), templates (class templates, template instantiation and type binding), sequence containers and STL algorithms, UML modelling and an introduction to open software repository.",3,"Students who have received credit for COMP 249 may not take this course for credit","","The following course must be completed previously: COEN 243 or MECH 215 or MIAE 215",TRUE,FALSE,TRUE,FALSE,FALSE,""
"125","COEN 311","Computer Organization and Software","Description: Introduction and terminology. Review of data representation and arithmetic. Floating‑point representation and arithmetic. Functional units: CPU, memory, I/O, computer operation. Machine programming fundamentals: instruction structure, addressing modes, the assembly process, examples of architectures. Case study of a microprocessor architecture: programming model, assembler and addressing modes, instruction set and formats; programming examples. Stacks, subroutines, macros, exceptions, interrupts.",3.5,"","","The following courses must be completed previously: COEN 212, COEN 243",TRUE,TRUE,TRUE,FALSE,FALSE,""
"126","COEN 313","Digital Systems Design II","Description: Two‑level and multi‑level logic optimization techniques. Hardware description languages (VHDL) for synthesis and simulation. Asynchronous design. Algorithmic state machines. Clocking and clock skew. Metastability. Self‑timed concepts. Finite state machine (FSM) optimization. State reduction. FSM partitioning. Programmable logic devices and field programmable gate arrays. Data path and control design for processors. Testing issues.",3.5,"","","The following courses must be completed previously: COEN 212, COEN 231",TRUE,TRUE,TRUE,FALSE,FALSE,""
"127","COEN 316","Computer Architecture and Design","Description: Review of basic computer architecture designs. Fundamentals of computer design and performance. Cost issues. Instruction set design principles. Memory hierarchies: registers, caches, and virtual memories. Basic processor implementation issues. High performance computing issues such as pipelining, superscalar, and vector processing. Input/output subsystem designs.",3.5,"","","The following courses must be completed previously: COEN 311, COEN 313",TRUE,TRUE,TRUE,FALSE,FALSE,""
"128","COEN 317","Microprocessor‑Based Systems","Description: This course covers the following topics: introduction to microprocessor interfacing; bus functions, bus interconnections, synchronous and asynchronous bus; signal flow, data transfer and memory Interfacing; parallel, serial, high‑speed, analog interfacing; secure Digital Card Interface; the interrupt system; bus arbitration and DMA; data Acquisition Systems Network Interfacing.",3.5," Students who have received credit for COEN 417 may not take this course for credit","","The following courses must be completed previously: COEN 311 or COMP 228 or SOEN 228; COEN 313",TRUE,TRUE,TRUE,FALSE,FALSE,"This course is equivalent to COEN 417 "
"129","COEN 320","Introduction to Real‑Time Systems","Description: Fundamentals of real‑time systems: definitions, requirements, design issues and applica‑ tions. Real‑time operating systems (RTOS) feature: multi‑tasking, process management, scheduling, interprocess communication and synchronization, real‑time memory management, clocks and timers, interrupt and exception handling, message queues, asynchronous input/output. Concurrent programming languages: design issues and examples, POSIX threads and semaphores. Introduction to real‑time uniprocessor scheduling policies: static vs. dynamic, pre‑emptive vs. non‑pre‑emptive, specific techniques — rate‑monotonic algorithm, earliest‑deadline‑first, deadline monotonic, least‑laxity‑time‑first; clock‑driven scheduling. Design and specification techniques — Finite state machine based State‑chart, Dataflow diagram, Petri nets. Reliability and fault‑tolerance. Case studies of RTOS — QNX, VxWorks, and research prototypes.",3,"","","The following courses must be completed previously: COEN 346 or COMP 346",TRUE,FALSE,TRUE,FALSE,FALSE,""
"130","COEN 346","Operating Systems","Description: The evolution, architecture, and use of modern operating systems (OS). Multi‑tasking, concurrency and synchronization, IPC, deadlock, resource allocation, scheduling, multi‑threaded programming, memory and storage managements, file systems, I/O techniques, buffering, protection and security, the client/server paradigm and communications. Introduction to real time operating systems. Students write substantial programs dealing with concurrency and synchronization in a multi‑tasking environment.",3.5,"Students who have received credit for COMP 346 may not take this course for credit","","The following courses must be completed previously: COEN 311; COMP 352 or COEN 352",TRUE,TRUE,TRUE,FALSE,FALSE,""
"131","COEN 352","Data Structures and Algorithms","Description: Mathematical introduction: mathematical induction, program analysis, and algorithm complexity. Fundamental data structures: lists, stacks, queues, and trees. Fundamental algorithms: hashing and sorting. Graph structures and algorithms. Overview of algorithm design techniques, including greedy algorithms, divide and conquer strategies, recursive and backtracking algorithms, and heuristics. Application of data structures and algorithms to engineering.",3,"Students who have received credit for COMP 352 may not take this course for credit","","The following courses must be completed previously: COEN 231, COEN 244",TRUE,FALSE,TRUE,FALSE,FALSE,""
"132","COEN 366","Communication Networks and Protocols","Description: The main objectives of the course are an introduction to computer networks, architectures, protocols, and their fundamentals. Topics covered in the course include communications protocols basics, flow control, error detection and error control techniques, network topologies including local area networks (LANs) and wide area networks (WANs), layered architecture standards (OSI and TCP/IP), standard protocols, and their fundamentals, application and socket programming.",3.5,"Students who have received credit for ELEC 366, ELEC 463 or COEN 445 may not take this course for credit","","The following course must be completed previously: COEN 346",TRUE,TRUE,FALSE,FALSE,FALSE,""
"133","COEN 390","Computer Engineering Product Design Project","Description: The Product Design Project reinforces skills introduced in ENGR 290, which include teamwork, project management, engineering design for a complex problem, technical writing, and technical presentation in a team environment. It also introduces students to product development. Students are assigned to teams and each team develops, defines, designs and builds a system and/or device under broad constraints set by the Department. Students present their product definition and design, and demonstrate that their system/device works at the end of the term.",3,"","","The following courses must be completed previously: COEN 311, COEN 352; ENGR 290",FALSE,TRUE,TRUE,FALSE,FALSE,"All written documentation must follow the Concordia Form and Style guide  Students are responsible for obtaining this document before beginning the project "
"134","COEN 413","Hardware Functional Verification","Description: Review of hardware design languages. Introduction to functional verification. Design for verification. Writing test benches, simulation engines, and coverage metrics. Introduction to verification languages. Verification plan: strategies, test cases, test benches. Modelling verification environments. Modelling input relations, intervals, events. Introduction to formal verification tools.",3,"","","The following course must be completed previously: COEN 313",TRUE,FALSE,FALSE,FALSE,FALSE,""
"135","COEN 415","Digital Electronics","Description: This course covers analysis and simulation of basic digital circuit blocks, in particular, CMOS, BiCMOS and ECL technologies.The focus is on the electronics aspect of digital circuits. Combinational and sequential circuit units, including logic gates, flip‑flops,signal generators, static and dynamic memories, and interconnections are discussed. Other topics include perfomance analysis in terms of switching speeds, power dissipation, noise immunity, and fan-in and fan-out.",3.5,"Students who have received credit for COEN 315 may not take this course for credit","","The following course must be completed previously: ELEC 311",TRUE,TRUE,TRUE,FALSE,FALSE,""
